date,temp,umid,solar,ws,wd,gust,gust_dir,prec,dewpoint,heat_index,wind_chill
2025-08-26 14:00:00,16.23,97.0,81.17616666666666,0.165,274.6697162721736,2.2,,0.2999999999999998,15.729999999999999,16.23,16.23
2025-08-26 15:00:00,15.936666666666667,97.65,34.81733333333333,0.24833333333333335,196.6376245342761,3.4,,0.9000000000000004,15.566666666666666,15.936666666666667,15.936666666666667
2025-08-26 16:00:00,15.661666666666667,98.0,18.210166666666666,0.125,236.47246825662708,3.4,,0.2999999999999998,15.361666666666668,15.661666666666667,15.661666666666667
2025-08-26 17:00:00,15.26,98.0,6.973833333333333,0.25,75.22282696776625,2.2,,0.2999999999999998,14.96,15.26,15.26
2025-08-26 18:00:00,14.916666666666666,97.88333333333334,0.0,0.38666666666666666,87.43628507335828,3.4,,0.5999999999999996,14.593333333333334,14.916666666666666,14.916666666666666
2025-08-26 19:00:00,14.638333333333332,97.96666666666667,0.0,0.06833333333333333,128.4415157716687,1.1,,0.3000000000000007,14.331666666666667,14.638333333333332,14.638333333333332
2025-08-26 20:00:00,14.568333333333333,98.96666666666667,0.0,0.02,119.25080176390257,1.1,,0.3000000000000007,14.461666666666668,14.568333333333333,14.568333333333333
2025-08-26 21:00:00,14.511666666666667,99.0,0.0,0.043333333333333335,114.00000000000001,1.1,,0.0,14.411666666666667,14.511666666666667,14.511666666666667
2025-08-26 22:00:00,14.531666666666666,99.0,0.0,0.005,114.00000000000001,1.1,,0.0,14.431666666666667,14.531666666666666,14.531666666666666
2025-08-26 23:00:00,14.633333333333333,99.0,0.0,0.0,180.0,0.0,,0.0,14.533333333333333,14.633333333333333,14.633333333333333
2025-08-27 00:00:00,14.676666666666666,99.0,0.0,0.10666666666666667,159.33209386567336,2.2,,0.6,14.576666666666666,14.676666666666666,14.676666666666666
2025-08-27 01:00:00,14.611666666666666,99.0,0.0,0.08,185.24904316354144,2.2,,0.9,14.511666666666667,14.611666666666666,14.611666666666666
2025-08-27 02:00:00,14.706666666666667,99.0,0.0,0.016666666666666666,194.0,1.1,,0.30000000000000004,14.606666666666666,14.706666666666667,14.706666666666667
2025-08-27 03:00:00,14.796666666666669,99.0,0.0,0.07166666666666668,194.51162820199798,1.1,,0.9000000000000001,14.696666666666665,14.796666666666669,14.796666666666669
