run_time,valid_time,lead_h,i,j,lat,lon,rain_mm_h,temp_degC,u10_ms,v10_ms,wind_ms,wind_dir_deg
2026-07-26 00:00:00,2026-07-26 16:00,19,8,0,-26.0514,-49.234,0.06,21.3,2.7,-1.9,3.3,305
2026-07-26 00:00:00,2026-07-26 16:00,19,8,1,-26.0514,-49.164,0.06,21.4,1.9,-1.8,2.6,313
2026-07-26 00:00:00,2026-07-26 16:00,19,8,2,-26.0514,-49.094,0.02,20.7,-0.2,-1.8,1.8,6
2026-07-26 00:00:00,2026-07-26 16:00,19,8,3,-26.0514,-49.024,0.0,19.5,-2.2,-2.2,3.1,45
2026-07-26 00:00:00,2026-07-26 16:00,19,8,4,-26.0514,-48.954,0.0,19.1,-2.9,-1.9,3.5,57
2026-07-26 00:00:00,2026-07-26 16:00,19,8,5,-26.0514,-48.884,0.0,19.4,-2.7,-1.1,2.9,68
2026-07-26 00:00:00,2026-07-26 16:00,19,8,6,-26.0514,-48.814,0.0,19.8,-2.4,-0.6,2.5,76
2026-07-26 00:00:00,2026-07-26 16:00,19,8,7,-26.0514,-48.744,0.0,19.6,-2.4,-0.9,2.6,69
2026-07-26 00:00:00,2026-07-26 16:00,19,8,8,-26.0514,-48.674,0.0,18.8,-3.0,-1.9,3.5,58
2026-07-26 00:00:00,2026-07-26 16:00,19,8,9,-26.0514,-48.604,0.0,17.6,-3.7,-3.3,5.0,48
2026-07-26 00:00:00,2026-07-26 16:00,19,9,0,-25.9814,-49.234,0.04,21.3,2.7,-1.8,3.2,304
2026-07-26 00:00:00,2026-07-26 16:00,19,9,1,-25.9814,-49.164,0.02,21.4,2.2,-1.7,2.7,308
2026-07-26 00:00:00,2026-07-26 16:00,19,9,2,-25.9814,-49.094,0.03,20.9,0.1,-1.6,1.6,356
2026-07-26 00:00:00,2026-07-26 16:00,19,9,3,-25.9814,-49.024,0.01,19.7,-2.1,-1.7,2.7,51
2026-07-26 00:00:00,2026-07-26 16:00,19,9,4,-25.9814,-48.954,0.0,19.2,-2.9,-1.4,3.3,64
2026-07-26 00:00:00,2026-07-26 16:00,19,9,5,-25.9814,-48.884,0.0,19.6,-2.8,-0.7,2.9,76
2026-07-26 00:00:00,2026-07-26 16:00,19,9,6,-25.9814,-48.814,0.0,20.1,-2.5,-0.3,2.5,83
2026-07-26 00:00:00,2026-07-26 16:00,19,9,7,-25.9814,-48.744,0.0,20.0,-2.4,-0.5,2.5,78
2026-07-26 00:00:00,2026-07-26 16:00,19,9,8,-25.9814,-48.674,0.0,19.3,-2.7,-1.3,3.0,64
2026-07-26 00:00:00,2026-07-26 16:00,19,9,9,-25.9814,-48.604,0.0,18.0,-3.3,-2.7,4.2,51
2026-07-26 00:00:00,2026-07-26 17:00,20,0,0,-26.6114,-49.234,0.0,20.8,-2.9,-1.5,3.3,63
2026-07-26 00:00:00,2026-07-26 17:00,20,0,1,-26.6114,-49.164,0.0,20.5,-3.2,-1.7,3.6,62
2026-07-26 00:00:00,2026-07-26 17:00,20,0,2,-26.6114,-49.094,0.0,19.9,-3.3,-1.7,3.8,63
2026-07-26 00:00:00,2026-07-26 17:00,20,0,3,-26.6114,-49.024,0.0,19.3,-3.2,-1.6,3.6,63
2026-07-26 00:00:00,2026-07-26 17:00,20,0,4,-26.6114,-48.954,0.0,18.9,-2.9,-1.4,3.2,64
2026-07-26 00:00:00,2026-07-26 17:00,20,0,5,-26.6114,-48.884,0.01,18.8,-2.5,-1.4,2.9,61
2026-07-26 00:00:00,2026-07-26 17:00,20,0,6,-26.6114,-48.814,0.0,18.6,-2.2,-1.4,2.6,58
2026-07-26 00:00:00,2026-07-26 17:00,20,0,7,-26.6114,-48.744,0.0,18.1,-2.5,-1.8,3.1,54
2026-07-26 00:00:00,2026-07-26 17:00,20,0,8,-26.6114,-48.674,0.0,17.4,-3.1,-3.5,4.6,42
2026-07-26 00:00:00,2026-07-26 17:00,20,0,9,-26.6114,-48.604,0.0,17.3,-3.3,-4.7,5.7,35
2026-07-26 00:00:00,2026-07-26 17:00,20,1,0,-26.5414,-49.234,0.0,20.6,-3.0,-1.1,3.1,70
2026-07-26 00:00:00,2026-07-26 17:00,20,1,1,-26.5414,-49.164,0.0,20.4,-3.2,-1.2,3.4,69
2026-07-26 00:00:00,2026-07-26 17:00,20,1,2,-26.5414,-49.094,0.0,20.0,-3.4,-1.2,3.6,71
2026-07-26 00:00:00,2026-07-26 17:00,20,1,3,-26.5414,-49.024,0.0,19.4,-3.3,-1.2,3.5,70
2026-07-26 00:00:00,2026-07-26 17:00,20,1,4,-26.5414,-48.954,0.0,19.2,-2.9,-1.2,3.2,68
2026-07-26 00:00:00,2026-07-26 17:00,20,1,5,-26.5414,-48.884,0.02,19.1,-2.6,-1.3,2.9,63
2026-07-26 00:00:00,2026-07-26 17:00,20,1,6,-26.5414,-48.814,0.01,18.9,-2.2,-1.5,2.6,56
2026-07-26 00:00:00,2026-07-26 17:00,20,1,7,-26.5414,-48.744,0.0,18.6,-2.2,-1.7,2.8,52
2026-07-26 00:00:00,2026-07-26 17:00,20,1,8,-26.5414,-48.674,0.0,17.7,-2.9,-2.9,4.1,45
2026-07-26 00:00:00,2026-07-26 17:00,20,1,9,-26.5414,-48.604,0.0,17.4,-3.4,-4.8,5.9,35
2026-07-26 00:00:00,2026-07-26 17:00,20,2,0,-26.4714,-49.234,0.0,20.6,-2.9,-0.4,3.0,82
2026-07-26 00:00:00,2026-07-26 17:00,20,2,1,-26.4714,-49.164,0.0,20.5,-3.2,-0.6,3.2,79
2026-07-26 00:00:00,2026-07-26 17:00,20,2,2,-26.4714,-49.094,0.0,20.1,-3.4,-0.7,3.5,78
2026-07-26 00:00:00,2026-07-26 17:00,20,2,3,-26.4714,-49.024,0.0,19.6,-3.4,-0.8,3.5,77
2026-07-26 00:00:00,2026-07-26 17:00,20,2,4,-26.4714,-48.954,0.0,19.4,-3.2,-1.0,3.3,73
2026-07-26 00:00:00,2026-07-26 17:00,20,2,5,-26.4714,-48.884,0.01,19.2,-2.8,-1.2,3.0,67
2026-07-26 00:00:00,2026-07-26 17:00,20,2,6,-26.4714,-48.814,0.0,19.0,-2.3,-1.5,2.7,57
2026-07-26 00:00:00,2026-07-26 17:00,20,2,7,-26.4714,-48.744,0.0,18.7,-1.9,-1.9,2.7,45
2026-07-26 00:00:00,2026-07-26 17:00,20,2,8,-26.4714,-48.674,0.0,18.3,-2.3,-2.7,3.5,40
2026-07-26 00:00:00,2026-07-26 17:00,20,2,9,-26.4714,-48.604,0.0,17.4,-3.3,-4.7,5.7,35
2026-07-26 00:00:00,2026-07-26 17:00,20,3,0,-26.4014,-49.234,0.0,20.8,-2.6,0.4,2.6,99
2026-07-26 00:00:00,2026-07-26 17:00,20,3,1,-26.4014,-49.164,0.0,20.4,-3.1,0.0,3.1,90
2026-07-26 00:00:00,2026-07-26 17:00,20,3,2,-26.4014,-49.094,0.0,20.0,-3.4,-0.4,3.4,83
2026-07-26 00:00:00,2026-07-26 17:00,20,3,3,-26.4014,-49.024,0.0,19.8,-3.6,-0.7,3.6,79
2026-07-26 00:00:00,2026-07-26 17:00,20,3,4,-26.4014,-48.954,0.0,19.6,-3.4,-1.0,3.6,74
2026-07-26 00:00:00,2026-07-26 17:00,20,3,5,-26.4014,-48.884,0.0,19.4,-3.0,-1.1,3.2,70
2026-07-26 00:00:00,2026-07-26 17:00,20,3,6,-26.4014,-48.814,0.0,18.9,-2.6,-1.6,3.0,58
2026-07-26 00:00:00,2026-07-26 17:00,20,3,7,-26.4014,-48.744,0.0,18.5,-2.2,-2.1,3.1,46
2026-07-26 00:00:00,2026-07-26 17:00,20,3,8,-26.4014,-48.674,0.0,18.2,-2.3,-2.6,3.5,41
2026-07-26 00:00:00,2026-07-26 17:00,20,3,9,-26.4014,-48.604,0.0,17.2,-3.0,-4.0,5.0,37
2026-07-26 00:00:00,2026-07-26 17:00,20,4,0,-26.3314,-49.234,0.0,21.2,-1.6,0.8,1.8,117
2026-07-26 00:00:00,2026-07-26 17:00,20,4,1,-26.3314,-49.164,0.0,20.6,-2.6,0.1,2.6,92
2026-07-26 00:00:00,2026-07-26 17:00,20,4,2,-26.3314,-49.094,0.0,20.2,-3.2,-0.7,3.3,78
2026-07-26 00:00:00,2026-07-26 17:00,20,4,3,-26.3314,-49.024,0.0,19.8,-3.4,-1.2,3.6,71
2026-07-26 00:00:00,2026-07-26 17:00,20,4,4,-26.3314,-48.954,0.0,19.8,-3.2,-1.4,3.5,66
2026-07-26 00:00:00,2026-07-26 17:00,20,4,5,-26.3314,-48.884,0.0,19.8,-3.0,-1.3,3.3,67
2026-07-26 00:00:00,2026-07-26 17:00,20,4,6,-26.3314,-48.814,0.0,19.1,-3.1,-1.7,3.5,61
2026-07-26 00:00:00,2026-07-26 17:00,20,4,7,-26.3314,-48.744,0.0,18.2,-3.0,-2.3,3.8,53
2026-07-26 00:00:00,2026-07-26 17:00,20,4,8,-26.3314,-48.674,0.0,17.8,-2.5,-2.8,3.8,42
2026-07-26 00:00:00,2026-07-26 17:00,20,4,9,-26.3314,-48.604,0.0,17.2,-2.4,-3.3,4.1,36
2026-07-26 00:00:00,2026-07-26 17:00,20,5,0,-26.2614,-49.234,0.06,21.5,0.2,0.4,0.5,207
2026-07-26 00:00:00,2026-07-26 17:00,20,5,1,-26.2614,-49.164,0.02,21.0,-1.2,-0.1,1.2,85
2026-07-26 00:00:00,2026-07-26 17:00,20,5,2,-26.2614,-49.094,0.0,20.3,-2.5,-1.4,2.8,61
2026-07-26 00:00:00,2026-07-26 17:00,20,5,3,-26.2614,-49.024,0.0,19.7,-3.0,-2.1,3.7,55
2026-07-26 00:00:00,2026-07-26 17:00,20,5,4,-26.2614,-48.954,0.0,19.5,-3.1,-2.1,3.7,56
2026-07-26 00:00:00,2026-07-26 17:00,20,5,5,-26.2614,-48.884,0.0,19.6,-3.1,-1.7,3.5,61
2026-07-26 00:00:00,2026-07-26 17:00,20,5,6,-26.2614,-48.814,0.0,19.0,-3.4,-1.7,3.8,63
2026-07-26 00:00:00,2026-07-26 17:00,20,5,7,-26.2614,-48.744,0.0,18.0,-3.6,-2.3,4.3,57
2026-07-26 00:00:00,2026-07-26 17:00,20,5,8,-26.2614,-48.674,0.0,17.4,-3.3,-3.0,4.5,48
2026-07-26 00:00:00,2026-07-26 17:00,20,5,9,-26.2614,-48.604,0.0,16.8,-2.9,-3.4,4.5,40
2026-07-26 00:00:00,2026-07-26 17:00,20,6,0,-26.1914,-49.234,0.08,21.3,1.5,-0.4,1.6,285
2026-07-26 00:00:00,2026-07-26 17:00,20,6,1,-26.1914,-49.164,0.06,21.1,0.3,-0.7,0.8,337
2026-07-26 00:00:00,2026-07-26 17:00,20,6,2,-26.1914,-49.094,0.02,20.3,-1.3,-1.8,2.2,36
2026-07-26 00:00:00,2026-07-26 17:00,20,6,3,-26.1914,-49.024,0.0,19.5,-2.3,-2.8,3.7,39
2026-07-26 00:00:00,2026-07-26 17:00,20,6,4,-26.1914,-48.954,0.0,19.2,-2.7,-2.8,3.9,44
2026-07-26 00:00:00,2026-07-26 17:00,20,6,5,-26.1914,-48.884,0.0,19.3,-2.8,-2.1,3.5,53
2026-07-26 00:00:00,2026-07-26 17:00,20,6,6,-26.1914,-48.814,0.0,19.2,-2.9,-1.7,3.3,60
2026-07-26 00:00:00,2026-07-26 17:00,20,6,7,-26.1914,-48.744,0.0,18.6,-3.0,-2.1,3.6,55
2026-07-26 00:00:00,2026-07-26 17:00,20,6,8,-26.1914,-48.674,0.0,17.6,-3.1,-2.9,4.3,47
2026-07-26 00:00:00,2026-07-26 17:00,20,6,9,-26.1914,-48.604,0.0,16.8,-3.2,-3.7,4.9,41
2026-07-26 00:00:00,2026-07-26 17:00,20,7,0,-26.1214,-49.234,0.18,20.9,1.7,-1.2,2.1,305
2026-07-26 00:00:00,2026-07-26 17:00,20,7,1,-26.1214,-49.164,0.16,20.8,0.9,-1.3,1.6,325
2026-07-26 00:00:00,2026-07-26 17:00,20,7,2,-26.1214,-49.094,0.04,20.1,-0.7,-2.0,2.1,19
2026-07-26 00:00:00,2026-07-26 17:00,20,7,3,-26.1214,-49.024,0.0,19.2,-1.8,-3.0,3.5,31
2026-07-26 00:00:00,2026-07-26 17:00,20,7,4,-26.1214,-48.954,0.0,19.0,-2.3,-3.3,4.0,35
2026-07-26 00:00:00,2026-07-26 17:00,20,7,5,-26.1214,-48.884,0.0,19.2,-2.3,-2.5,3.4,43
2026-07-26 00:00:00,2026-07-26 17:00,20,7,6,-26.1214,-48.814,0.0,19.3,-2.5,-1.8,3.0,54
2026-07-26 00:00:00,2026-07-26 17:00,20,7,7,-26.1214,-48.744,0.0,18.8,-2.6,-1.9,3.2,54
2026-07-26 00:00:00,2026-07-26 17:00,20,7,8,-26.1214,-48.674,0.0,17.8,-2.8,-2.8,4.0,45
2026-07-26 00:00:00,2026-07-26 17:00,20,7,9,-26.1214,-48.604,0.0,17.0,-2.9,-4.2,5.1,35
2026-07-26 00:00:00,2026-07-26 17:00,20,8,0,-26.0514,-49.234,0.17,20.7,1.8,-1.6,2.4,312
2026-07-26 00:00:00,2026-07-26 17:00,20,8,1,-26.0514,-49.164,0.11,20.7,1.0,-1.6,1.9,328
2026-07-26 00:00:00,2026-07-26 17:00,20,8,2,-26.0514,-49.094,0.03,19.9,-0.5,-1.9,2.0,15
2026-07-26 00:00:00,2026-07-26 17:00,20,8,3,-26.0514,-49.024,0.0,18.9,-1.7,-2.8,3.3,31
2026-07-26 00:00:00,2026-07-26 17:00,20,8,4,-26.0514,-48.954,0.0,18.7,-2.2,-3.2,3.9,35
2026-07-26 00:00:00,2026-07-26 17:00,20,8,5,-26.0514,-48.884,0.0,19.1,-2.3,-2.6,3.5,41
2026-07-26 00:00:00,2026-07-26 17:00,20,8,6,-26.0514,-48.814,0.0,19.3,-2.4,-1.8,3.0,53
2026-07-26 00:00:00,2026-07-26 17:00,20,8,7,-26.0514,-48.744,0.0,19.0,-2.5,-1.9,3.1,53
2026-07-26 00:00:00,2026-07-26 17:00,20,8,8,-26.0514,-48.674,0.0,18.1,-2.8,-2.9,4.0,44
2026-07-26 00:00:00,2026-07-26 17:00,20,8,9,-26.0514,-48.604,0.0,17.1,-3.1,-4.5,5.5,35
2026-07-26 00:00:00,2026-07-26 17:00,20,9,0,-25.9814,-49.234,0.07,20.8,1.8,-1.7,2.5,313
2026-07-26 00:00:00,2026-07-26 17:00,20,9,1,-25.9814,-49.164,0.08,20.7,1.1,-1.6,2.0,325
2026-07-26 00:00:00,2026-07-26 17:00,20,9,2,-25.9814,-49.094,0.02,19.9,-0.6,-1.7,1.8,19
2026-07-26 00:00:00,2026-07-26 17:00,20,9,3,-25.9814,-49.024,0.0,18.8,-2.1,-2.3,3.1,42
2026-07-26 00:00:00,2026-07-26 17:00,20,9,4,-25.9814,-48.954,0.0,18.6,-2.5,-2.6,3.6,44
2026-07-26 00:00:00,2026-07-26 17:00,20,9,5,-25.9814,-48.884,0.0,19.1,-2.5,-2.3,3.4,47
2026-07-26 00:00:00,2026-07-26 17:00,20,9,6,-25.9814,-48.814,0.0,19.5,-2.4,-1.9,3.0,52
2026-07-26 00:00:00,2026-07-26 17:00,20,9,7,-25.9814,-48.744,0.0,19.3,-2.4,-1.9,3.0,52
2026-07-26 00:00:00,2026-07-26 17:00,20,9,8,-25.9814,-48.674,0.0,18.7,-2.4,-2.8,3.7,41
2026-07-26 00:00:00,2026-07-26 17:00,20,9,9,-25.9814,-48.604,0.0,17.8,-2.6,-4.4,5.1,31
2026-07-26 00:00:00,2026-07-26 18:00,21,0,0,-26.6114,-49.234,0.0,18.2,-2.2,-1.2,2.5,61
2026-07-26 00:00:00,2026-07-26 18:00,21,0,1,-26.6114,-49.164,0.0,17.9,-2.4,-1.3,2.7,62
2026-07-26 00:00:00,2026-07-26 18:00,21,0,2,-26.6114,-49.094,0.0,17.3,-2.5,-1.3,2.8,63
2026-07-26 00:00:00,2026-07-26 18:00,21,0,3,-26.6114,-49.024,0.0,17.0,-2.5,-1.3,2.8,63
2026-07-26 00:00:00,2026-07-26 18:00,21,0,4,-26.6114,-48.954,0.02,16.8,-2.3,-1.3,2.6,61
2026-07-26 00:00:00,2026-07-26 18:00,21,0,5,-26.6114,-48.884,0.02,16.7,-2.1,-1.3,2.5,58
2026-07-26 00:00:00,2026-07-26 18:00,21,0,6,-26.6114,-48.814,0.01,16.6,-1.9,-1.4,2.3,54
2026-07-26 00:00:00,2026-07-26 18:00,21,0,7,-26.6114,-48.744,0.0,16.6,-2.3,-2.1,3.1,48
2026-07-26 00:00:00,2026-07-26 18:00,21,0,8,-26.6114,-48.674,0.0,16.6,-3.1,-4.8,5.7,33
2026-07-26 00:00:00,2026-07-26 18:00,21,0,9,-26.6114,-48.604,0.0,16.5,-3.3,-5.4,6.4,31
2026-07-26 00:00:00,2026-07-26 18:00,21,1,0,-26.5414,-49.234,0.01,18.0,-2.3,-1.0,2.5,67
2026-07-26 00:00:00,2026-07-26 18:00,21,1,1,-26.5414,-49.164,0.01,18.0,-2.6,-1.1,2.8,67
2026-07-26 00:00:00,2026-07-26 18:00,21,1,2,-26.5414,-49.094,0.01,17.6,-2.7,-1.1,2.9,68
2026-07-26 00:00:00,2026-07-26 18:00,21,1,3,-26.5414,-49.024,0.01,17.1,-2.6,-0.9,2.8,71
2026-07-26 00:00:00,2026-07-26 18:00,21,1,4,-26.5414,-48.954,0.02,17.1,-2.4,-0.9,2.6,69
2026-07-26 00:00:00,2026-07-26 18:00,21,1,5,-26.5414,-48.884,0.02,17.0,-2.2,-1.1,2.5,63
2026-07-26 00:00:00,2026-07-26 18:00,21,1,6,-26.5414,-48.814,0.01,16.9,-2.0,-1.4,2.4,55
2026-07-26 00:00:00,2026-07-26 18:00,21,1,7,-26.5414,-48.744,0.0,16.9,-2.1,-2.1,2.9,45
2026-07-26 00:00:00,2026-07-26 18:00,21,1,8,-26.5414,-48.674,0.0,16.6,-2.7,-3.9,4.8,35
2026-07-26 00:00:00,2026-07-26 18:00,21,1,9,-26.5414,-48.604,0.0,16.5,-3.1,-5.4,6.3,30
2026-07-26 00:00:00,2026-07-26 18:00,21,2,0,-26.4714,-49.234,0.02,17.9,-2.3,-0.7,2.4,73
2026-07-26 00:00:00,2026-07-26 18:00,21,2,1,-26.4714,-49.164,0.02,18.0,-2.7,-0.7,2.8,75
2026-07-26 00:00:00,2026-07-26 18:00,21,2,2,-26.4714,-49.094,0.02,17.8,-2.8,-0.7,2.9,76
2026-07-26 00:00:00,2026-07-26 18:00,21,2,3,-26.4714,-49.024,0.02,17.3,-2.7,-0.5,2.8,80
2026-07-26 00:00:00,2026-07-26 18:00,21,2,4,-26.4714,-48.954,0.02,17.3,-2.5,-0.7,2.6,74
2026-07-26 00:00:00,2026-07-26 18:00,21,2,5,-26.4714,-48.884,0.02,17.2,-2.4,-1.0,2.6,67
2026-07-26 00:00:00,2026-07-26 18:00,21,2,6,-26.4714,-48.814,0.02,17.0,-2.1,-1.5,2.6,54
2026-07-26 00:00:00,2026-07-26 18:00,21,2,7,-26.4714,-48.744,0.01,17.1,-1.7,-2.2,2.8,38
2026-07-26 00:00:00,2026-07-26 18:00,21,2,8,-26.4714,-48.674,0.0,16.6,-1.9,-2.9,3.5,33
2026-07-26 00:00:00,2026-07-26 18:00,21,2,9,-26.4714,-48.604,0.0,16.5,-2.5,-5.1,5.7,26
2026-07-26 00:00:00,2026-07-26 18:00,21,3,0,-26.4014,-49.234,0.01,17.8,-2.3,-0.2,2.3,85
2026-07-26 00:00:00,2026-07-26 18:00,21,3,1,-26.4014,-49.164,0.02,17.6,-2.5,-0.3,2.5,83
2026-07-26 00:00:00,2026-07-26 18:00,21,3,2,-26.4014,-49.094,0.02,17.4,-2.7,-0.3,2.7,84
2026-07-26 00:00:00,2026-07-26 18:00,21,3,3,-26.4014,-49.024,0.02,17.4,-2.8,-0.4,2.8,82
2026-07-26 00:00:00,2026-07-26 18:00,21,3,4,-26.4014,-48.954,0.02,17.6,-2.8,-0.8,2.9,74
2026-07-26 00:00:00,2026-07-26 18:00,21,3,5,-26.4014,-48.884,0.02,17.6,-2.6,-1.3,2.9,63
2026-07-26 00:00:00,2026-07-26 18:00,21,3,6,-26.4014,-48.814,0.01,17.2,-2.3,-1.9,3.0,50
2026-07-26 00:00:00,2026-07-26 18:00,21,3,7,-26.4014,-48.744,0.01,16.9,-2.0,-2.4,3.1,40
2026-07-26 00:00:00,2026-07-26 18:00,21,3,8,-26.4014,-48.674,0.0,16.6,-1.8,-2.5,3.1,36
2026-07-26 00:00:00,2026-07-26 18:00,21,3,9,-26.4014,-48.604,0.0,16.5,-2.2,-4.0,4.6,29
2026-07-26 00:00:00,2026-07-26 18:00,21,4,0,-26.3314,-49.234,0.24,17.7,-2.0,0.2,2.0,96
2026-07-26 00:00:00,2026-07-26 18:00,21,4,1,-26.3314,-49.164,0.0,17.5,-2.3,-0.2,2.3,85
2026-07-26 00:00:00,2026-07-26 18:00,21,4,2,-26.3314,-49.094,0.02,17.4,-2.5,-0.5,2.6,79
2026-07-26 00:00:00,2026-07-26 18:00,21,4,3,-26.3314,-49.024,0.02,17.4,-2.7,-0.9,2.9,72
2026-07-26 00:00:00,2026-07-26 18:00,21,4,4,-26.3314,-48.954,0.02,17.9,-2.8,-1.3,3.1,65
2026-07-26 00:00:00,2026-07-26 18:00,21,4,5,-26.3314,-48.884,0.02,18.3,-2.9,-1.7,3.4,60
2026-07-26 00:00:00,2026-07-26 18:00,21,4,6,-26.3314,-48.814,0.01,17.6,-2.8,-2.1,3.6,53
2026-07-26 00:00:00,2026-07-26 18:00,21,4,7,-26.3314,-48.744,0.01,16.8,-2.5,-2.6,3.6,44
2026-07-26 00:00:00,2026-07-26 18:00,21,4,8,-26.3314,-48.674,0.01,16.6,-1.9,-2.7,3.3,35
2026-07-26 00:00:00,2026-07-26 18:00,21,4,9,-26.3314,-48.604,0.0,16.4,-1.8,-3.1,3.5,30
2026-07-26 00:00:00,2026-07-26 18:00,21,5,0,-26.2614,-49.234,0.3,17.7,-1.0,0.3,1.1,107
2026-07-26 00:00:00,2026-07-26 18:00,21,5,1,-26.2614,-49.164,0.04,17.6,-1.5,-0.4,1.5,75
2026-07-26 00:00:00,2026-07-26 18:00,21,5,2,-26.2614,-49.094,0.01,17.4,-2.1,-1.1,2.4,62
2026-07-26 00:00:00,2026-07-26 18:00,21,5,3,-26.2614,-49.024,0.01,17.3,-2.5,-1.5,2.9,59
2026-07-26 00:00:00,2026-07-26 18:00,21,5,4,-26.2614,-48.954,0.02,17.5,-2.8,-1.5,3.1,62
2026-07-26 00:00:00,2026-07-26 18:00,21,5,5,-26.2614,-48.884,0.01,17.7,-3.0,-1.5,3.3,63
2026-07-26 00:00:00,2026-07-26 18:00,21,5,6,-26.2614,-48.814,0.01,17.4,-3.1,-1.8,3.6,60
2026-07-26 00:00:00,2026-07-26 18:00,21,5,7,-26.2614,-48.744,0.0,16.9,-3.1,-2.4,3.9,52
2026-07-26 00:00:00,2026-07-26 18:00,21,5,8,-26.2614,-48.674,0.0,16.7,-2.7,-2.9,4.0,43
2026-07-26 00:00:00,2026-07-26 18:00,21,5,9,-26.2614,-48.604,0.0,16.5,-2.3,-3.4,4.1,34
2026-07-26 00:00:00,2026-07-26 18:00,21,6,0,-26.1914,-49.234,0.17,18.1,0.1,0.1,0.1,225
2026-07-26 00:00:00,2026-07-26 18:00,21,6,1,-26.1914,-49.164,0.07,17.6,-0.5,-0.5,0.7,45
2026-07-26 00:00:00,2026-07-26 18:00,21,6,2,-26.1914,-49.094,0.0,17.4,-1.3,-1.5,2.0,41
2026-07-26 00:00:00,2026-07-26 18:00,21,6,3,-26.1914,-49.024,0.0,17.1,-1.9,-2.0,2.8,44
2026-07-26 00:00:00,2026-07-26 18:00,21,6,4,-26.1914,-48.954,0.01,17.0,-2.4,-1.6,2.9,56
2026-07-26 00:00:00,2026-07-26 18:00,21,6,5,-26.1914,-48.884,0.01,17.0,-2.7,-1.1,2.9,68
2026-07-26 00:00:00,2026-07-26 18:00,21,6,6,-26.1914,-48.814,0.0,17.1,-2.7,-1.0,2.9,70
2026-07-26 00:00:00,2026-07-26 18:00,21,6,7,-26.1914,-48.744,0.0,17.1,-2.6,-1.8,3.1,55
2026-07-26 00:00:00,2026-07-26 18:00,21,6,8,-26.1914,-48.674,0.0,16.9,-2.6,-2.8,3.8,43
2026-07-26 00:00:00,2026-07-26 18:00,21,6,9,-26.1914,-48.604,0.0,16.7,-2.8,-3.7,4.6,37
2026-07-26 00:00:00,2026-07-26 18:00,21,7,0,-26.1214,-49.234,0.08,18.0,0.7,-0.3,0.8,293
2026-07-26 00:00:00,2026-07-26 18:00,21,7,1,-26.1214,-49.164,0.03,17.5,0.1,-0.6,0.6,351
2026-07-26 00:00:00,2026-07-26 18:00,21,7,2,-26.1214,-49.094,0.0,17.2,-0.8,-1.7,1.9,25
2026-07-26 00:00:00,2026-07-26 18:00,21,7,3,-26.1214,-49.024,0.0,17.0,-1.4,-2.3,2.7,31
2026-07-26 00:00:00,2026-07-26 18:00,21,7,4,-26.1214,-48.954,0.0,17.0,-1.9,-1.9,2.7,45
2026-07-26 00:00:00,2026-07-26 18:00,21,7,5,-26.1214,-48.884,0.01,17.2,-2.3,-1.1,2.5,64
2026-07-26 00:00:00,2026-07-26 18:00,21,7,6,-26.1214,-48.814,0.0,17.2,-2.4,-0.6,2.5,76
2026-07-26 00:00:00,2026-07-26 18:00,21,7,7,-26.1214,-48.744,0.0,17.3,-2.4,-1.1,2.6,65
2026-07-26 00:00:00,2026-07-26 18:00,21,7,8,-26.1214,-48.674,0.0,17.3,-2.5,-2.3,3.4,47
2026-07-26 00:00:00,2026-07-26 18:00,21,7,9,-26.1214,-48.604,0.0,17.0,-2.9,-3.8,4.7,37
2026-07-26 00:00:00,2026-07-26 18:00,21,8,0,-26.0514,-49.234,0.01,18.0,1.0,-0.5,1.1,297
2026-07-26 00:00:00,2026-07-26 18:00,21,8,1,-26.0514,-49.164,0.0,17.5,0.1,-0.6,0.6,351
2026-07-26 00:00:00,2026-07-26 18:00,21,8,2,-26.0514,-49.094,0.0,17.0,-0.9,-1.6,1.8,29
2026-07-26 00:00:00,2026-07-26 18:00,21,8,3,-26.0514,-49.024,0.0,16.8,-1.3,-2.2,2.6,31
2026-07-26 00:00:00,2026-07-26 18:00,21,8,4,-26.0514,-48.954,0.0,17.0,-1.7,-1.9,2.6,42
2026-07-26 00:00:00,2026-07-26 18:00,21,8,5,-26.0514,-48.884,0.0,17.3,-2.1,-1.0,2.3,65
2026-07-26 00:00:00,2026-07-26 18:00,21,8,6,-26.0514,-48.814,0.0,17.4,-2.2,-0.4,2.3,80
2026-07-26 00:00:00,2026-07-26 18:00,21,8,7,-26.0514,-48.744,0.0,17.4,-2.3,-0.6,2.4,75
2026-07-26 00:00:00,2026-07-26 18:00,21,8,8,-26.0514,-48.674,0.0,17.4,-2.7,-1.8,3.2,56
2026-07-26 00:00:00,2026-07-26 18:00,21,8,9,-26.0514,-48.604,0.0,17.3,-3.3,-3.5,4.8,43
2026-07-26 00:00:00,2026-07-26 18:00,21,9,0,-25.9814,-49.234,0.0,18.1,1.2,-0.4,1.3,288
2026-07-26 00:00:00,2026-07-26 18:00,21,9,1,-25.9814,-49.164,0.0,17.5,-0.1,-0.4,0.4,14
2026-07-26 00:00:00,2026-07-26 18:00,21,9,2,-25.9814,-49.094,0.0,16.9,-1.3,-1.1,1.7,50
2026-07-26 00:00:00,2026-07-26 18:00,21,9,3,-25.9814,-49.024,0.0,16.6,-1.5,-1.5,2.2,45
