date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,solar_mean
2011-06-07,21.55,6.007,100.0,55.6,,,,,,,,,,,,
2011-06-08,21.48,12.97,100.0,52.79,,,,,,,,,,,,
2011-06-09,23.16,10.55,99.6,43.79,,,,,,,,,,,,
2011-06-24,,,,,,,,,,,,13.0,18.328461538461536,95.32461538461538,0.23824786324786326,76.86684615384615
2011-06-25,22.51,16.63,100.0,78.02,,,,,,,,24.0,18.25375,95.58749999999999,0.25975694444444447,54.096125
2011-06-26,21.51,16.64,100.0,79.77,,,,,,,,24.0,15.816249999999998,91.87124999999999,0.34598379629629633,15.859
2011-06-27,17.5,11.84,100.0,55.34,,,,,,,,24.0,12.14775,52.62875,0.5918287037037037,156.54870833333334
2011-06-28,19.14,5.583,89.0,21.7,,,,,,,,24.0,10.682875000000001,63.397083333333335,0.3554745370370371,154.87508333333332
2011-06-29,20.08,1.945,98.1,18.97,,,,,,,,24.0,9.808166666666667,96.70833333333333,0.17033564814814814,24.272041666666667
2011-06-30,12.84,6.936,99.8,84.6,,,,,,,,24.0,13.220416666666667,99.61666666666667,0.2517476851851852,17.411625
2011-07-01,15.67,10.92,100.0,96.3,,,,,,,,24.0,16.25166666666667,99.00833333333333,0.19499999999999998,23.91325
2011-07-02,17.83,14.61,100.0,92.8,,,,,,,,24.0,15.72125,99.93333333333334,0.17635416666666667,19.30075
2011-07-03,16.48,14.88,100.0,98.9,,,,,,,,24.0,13.18875,98.675,0.2758333333333333,15.783375
2011-07-04,15.9,9.44,100.0,87.1,,,,,,,,24.0,10.113791666666666,70.845,0.39357638888888885,149.93883333333332
2011-07-05,15.86,5.159,100.0,40.71,,,,,,,,24.0,9.030583333333334,90.15833333333335,0.17226851851851852,114.435
2011-07-06,16.87,3.38,100.0,58.55,,,,,,,,10.0,6.4628,100.0,0.11663888888888889,13.525
2011-07-15,,,,,,,,,,,,2.0,17.93,99.35,0.12972222222222224,0.0
2011-07-16,,,,,,,,,,,,24.0,18.6625,90.26958333333333,0.20379629629629628,130.72654166666666
2011-07-17,26.21,14.03,100.0,55.7,,,,,,,,24.0,17.794166666666666,91.75458333333334,0.38942129629629624,61.328375
2011-07-18,21.71,14.98,100.0,75.21,,,,,,,,24.0,17.614583333333332,95.74416666666667,0.2300347222222222,41.117666666666665
2011-07-19,20.65,16.06,100.0,78.26,,,,,,,,24.0,18.710833333333333,95.14583333333333,0.16430555555555557,87.05149999999999
2011-07-20,23.9,17.02,100.0,73.14,,,,,,,,24.0,18.351666666666667,96.28333333333335,0.19456018518518517,29.65925
2011-07-21,20.22,17.13,100.0,84.7,,,,,,,,24.0,17.951666666666664,98.875,0.22681712962962963,13.927541666666665
2011-07-22,19.39,15.38,100.0,91.9,,,,,,,,24.0,15.40125,96.65833333333335,0.3693634259259259,28.464958333333332
2011-07-23,17.21,13.97,100.0,90.6,,,,,,,,24.0,15.260833333333332,90.59750000000001,0.2734722222222222,118.189375
2011-07-24,19.96,10.8,100.0,67.0,,,,,,,,24.0,16.635833333333334,97.15416666666665,0.19483796296296296,45.511625
2011-07-25,19.16,14.82,100.0,86.6,,,,,,,,24.0,17.824166666666667,93.97916666666667,0.3202662037037037,54.831291666666665
2011-07-26,20.98,14.82,100.0,80.4,,,,,,,,24.0,18.484583333333333,89.43083333333334,0.23777777777777778,154.95070833333332
2011-07-27,25.11,13.76,100.0,64.68,,,,,,,,24.0,18.4375,84.55875,0.28520833333333334,152.55466666666666
2011-07-28,23.67,14.13,100.0,50.41,,,,,,,,24.0,16.731666666666666,93.675,0.18349537037037036,40.71375
2011-07-29,19.26,13.91,100.0,83.0,,,,,,,,24.0,18.887083333333333,91.14041666666667,0.2445138888888889,92.231125
2011-07-30,24.64,15.26,99.9,68.36,,,,,,,,24.0,17.073333333333334,97.625,0.3208564814814815,22.610250000000004
2011-07-31,19.52,15.38,100.0,89.9,,,,,,,,24.0,14.79125,98.825,0.27190972222222226,16.674833333333336
2011-08-01,15.52,14.02,100.0,94.6,,,,,,,,24.0,15.558333333333332,99.57916666666667,0.25283564814814813,10.012749999999999
2011-08-02,16.4,14.76,100.0,95.6,,,,,,,,24.0,17.51,64.17541666666666,0.9743055555555555,183.16558333333333
2011-08-03,21.33,10.88,100.0,32.04,,,,,,,,24.0,13.746041666666668,54.62375,0.7336458333333332,169.515625
2011-08-04,19.15,7.218,90.3,37.28,,,,,,,,24.0,13.423291666666666,55.55416666666667,0.7222337962962962,181.22433333333333
2011-08-05,19.78,6.118,100.0,26.97,,,,,,,,24.0,10.453083333333334,85.01291666666667,0.31505787037037036,179.26079166666668
2011-08-06,18.47,2.956,100.0,51.23,,,,,,,,24.0,15.363750000000001,84.405,0.1920601851851852,166.11308333333332
2011-08-07,25.4,9.35,100.0,49.04,,,,,,,,24.0,16.210833333333333,85.64,0.21208333333333332,164.7215
2011-08-08,25.08,9.96,100.0,50.64,,,,,,,,24.0,16.135416666666668,97.575,0.2308564814814815,27.361458333333335
2011-08-09,18.29,14.01,100.0,83.9,,,,,,,,24.0,18.152916666666666,95.8125,0.3487384259259259,75.944125
2011-08-10,23.73,16.78,100.0,77.15,,,,,,,,24.0,16.944583333333334,96.5125,0.305462962962963,47.46333333333334
2011-08-11,19.17,15.94,100.0,84.2,,,,,,,,24.0,17.359166666666667,96.52499999999999,0.258587962962963,62.399708333333336
2011-08-12,20.36,15.83,100.0,84.1,,,,,,,,24.0,18.682916666666667,87.98791666666666,0.23643518518518516,192.10912499999998
2011-08-13,25.72,14.64,100.0,55.08,,,,,,,,24.0,20.828333333333333,85.92416666666666,0.22703703703703704,178.22816666666665
2011-08-14,32.73,13.3,100.0,47.09,,,,,,,,24.0,17.175416666666667,90.15458333333333,0.5369907407407407,37.772416666666665
2011-08-15,19.46,14.64,99.5,71.88,,,,,,,,24.0,16.37875,97.45,0.17016203703703703,35.083999999999996
2011-08-16,18.55,14.56,100.0,90.3,,,,,,,,24.0,20.27625,88.92166666666667,0.26502314814814815,176.39362500000001
2011-08-17,27.85,16.14,100.0,61.82,,,,,,,,24.0,19.594166666666666,81.11208333333333,0.4480092592592593,146.05608333333333
2011-08-18,31.7,14.38,99.8,26.3,,,,,,,,24.0,16.4375,95.57916666666667,0.1942013888888889,28.692791666666665
2011-08-19,17.83,15.21,99.8,87.3,,,,,,,,24.0,17.679583333333333,93.61874999999999,0.38972222222222225,29.451708333333332
2011-08-20,23.21,15.72,100.0,61.7,,,,,,,,24.0,16.177083333333332,83.78375,0.36785879629629625,106.87808333333334
2011-08-21,20.88,10.12,99.2,44.57,,,,,,,,24.0,11.597999999999999,70.38250000000001,0.4474652777777777,123.45079166666666
2011-08-22,16.26,5.734,95.2,46.87,,,,,,,,24.0,9.729166666666666,95.52499999999999,0.20256944444444444,26.044958333333337
2011-08-23,11.05,8.53,100.0,84.8,,,,,,,,24.0,12.02875,99.61666666666667,0.17773148148148146,21.798833333333334
2011-08-24,14.06,9.9,100.0,96.0,,,,,,,,24.0,15.81875,99.22083333333335,0.20537037037037034,47.912749999999996
2011-08-25,17.82,13.73,100.0,94.9,,,,,,,,24.0,19.152916666666666,93.67833333333334,0.21197916666666664,96.60308333333334
2011-08-26,23.43,16.69,100.0,74.73,,,,,,,,24.0,16.4325,98.04583333333333,0.3783217592592593,24.617375
2011-08-27,18.33,14.01,100.0,90.6,,,,,,,,24.0,14.916666666666666,99.0,0.19307870370370372,25.828333333333333
2011-08-28,16.16,13.82,100.0,96.1,,,,,,,,24.0,17.754583333333333,95.35416666666667,0.1821527777777778,57.491625
2011-08-29,21.77,15.52,100.0,77.88,,,,,,,,24.0,18.825,95.12083333333334,0.2993287037037037,68.22008333333333
2011-08-30,23.74,15.22,100.0,77.84,,,,,,,,24.0,18.877916666666668,98.79583333333333,0.3775462962962963,14.415875
2011-08-31,19.69,16.97,100.0,95.6,,,,,,,,24.0,17.190833333333334,74.95333333333333,0.4502430555555555,228.483875
2011-09-01,22.59,10.79,100.0,35.13,,,,,,,,24.0,13.720416666666667,76.32875,0.2935763888888889,235.74866666666665
2011-09-02,20.8,8.58,100.0,28.08,,,,,,,,24.0,14.238750000000001,74.22083333333333,0.3728587962962963,233.67208333333335
2011-09-03,19.88,9.03,99.4,33.66,,,,,,,,24.0,14.229166666666666,84.03958333333334,0.4146296296296296,136.75829166666668
2011-09-04,20.86,9.02,100.0,54.41,,,,,,,,24.0,16.85625,85.78208333333333,0.3446180555555555,197.53470833333333
2011-09-05,23.28,12.92,100.0,58.88,,,,,,,,24.0,17.502916666666668,89.54041666666666,0.35953703703703704,145.40958333333333
2011-09-06,27.6,12.48,100.0,57.5,,,,,,,,24.0,14.52875,97.19583333333333,0.4643865740740741,9.58475
2011-09-07,16.79,12.87,99.5,93.2,,,,,,,,24.0,13.722916666666668,98.91666666666667,0.2818171296296296,21.400208333333335
2011-09-08,15.06,12.78,100.0,95.4,,,,,,,,24.0,15.940833333333332,98.41250000000001,0.2716087962962963,31.621624999999998
2011-09-09,18.3,14.23,100.0,91.9,,,,,,,,24.0,18.0025,96.875,0.24957175925925926,60.59383333333333
2011-09-10,20.78,16.34,100.0,87.2,,,,,,,,24.0,17.80666666666667,83.12458333333333,0.3351041666666667,196.012125
2011-09-11,23.39,13.25,100.0,52.64,,,,,,,,24.0,16.889583333333334,82.79,0.4830671296296296,235.24820833333334
2011-09-12,25.88,11.44,100.0,48.87,,,,,,,,24.0,16.8725,79.22583333333334,0.26133101851851853,166.29166666666666
2011-09-13,22.58,12.04,99.9,55.78,,,,,,,,24.0,16.31083333333333,83.26791666666666,0.3197337962962963,233.17425
2011-09-14,27.45,10.76,100.0,39.54,,,,,,,,24.0,16.02958333333333,83.0775,0.311724537037037,74.89220833333333
2011-09-15,18.81,13.28,99.1,62.36,,,,,,,,24.0,15.202916666666667,95.91666666666667,0.2026273148148148,46.51575
2011-09-16,17.41,13.82,100.0,87.5,,,,,,,,24.0,17.1,99.30416666666667,0.2325810185185185,21.235041666666667
2011-09-17,17.98,16.09,100.0,97.4,,,,,,,,24.0,18.1875,92.44583333333333,0.4024652777777778,46.92129166666666
2011-09-18,20.37,15.48,100.0,79.37,,,,,,,,24.0,18.1375,91.24916666666667,0.3547800925925926,110.37700000000001
2011-09-19,22.85,14.0,100.0,70.02,,,,,,,,24.0,19.694166666666664,86.32041666666667,0.3016087962962963,149.46599999999998
2011-09-20,25.51,16.36,100.0,55.04,,,,,,,,24.0,19.284583333333334,93.57916666666667,0.23974537037037036,78.18820833333334
2011-09-21,23.63,16.08,99.3,77.52,,,,,,,,24.0,17.834166666666665,89.51666666666667,0.4607638888888889,190.33570833333332
2011-09-22,23.33,14.88,99.0,65.13,,,,,,,,24.0,18.253333333333334,86.92416666666666,0.35429398148148145,160.93366666666665
2011-09-23,23.83,14.41,99.2,64.3,,,,,,,,24.0,18.55125,93.29833333333333,0.22901620370370368,40.87179166666667
2011-09-24,21.37,16.24,99.8,75.54,,,,,,,,24.0,18.040833333333335,82.40958333333333,0.3040972222222222,92.37166666666667
2011-09-25,22.6,15.0,100.0,55.67,,,,,,,,24.0,15.884583333333332,87.51791666666666,0.27252314814814815,56.791
2011-09-26,19.36,11.69,98.8,64.5,,,,,,,,24.0,16.676666666666666,86.47958333333334,0.35282407407407407,100.29175
2011-09-27,21.37,13.42,98.9,62.73,,,,,,,,24.0,18.15458333333333,80.73375,0.31766203703703705,278.6716666666667
2011-09-28,27.16,10.94,100.0,39.08,,,,,,,,24.0,18.631666666666664,83.46875,0.3302893518518519,201.33316666666667
2011-09-29,25.65,14.92,100.0,50.54,,,,,,,,24.0,19.888749999999998,82.44291666666668,0.32967592592592593,273.9832083333333
2011-09-30,28.12,15.12,99.5,48.0,,,,,,,,24.0,21.569166666666664,84.37333333333333,0.2960185185185185,215.73166666666668
2011-10-01,31.8,16.81,99.6,48.19,,,,,,,,24.0,20.058333333333334,91.52375,0.3023032407407407,60.208416666666665
2011-10-02,23.79,18.63,99.0,71.77,,,,,,,,24.0,19.329583333333336,96.54166666666667,0.21594907407407407,34.998916666666666
2011-10-03,21.1,18.3,99.8,87.8,,,,,,,,24.0,20.899166666666666,80.20375,0.42972222222222217,231.47883333333334
2011-10-04,29.16,17.03,99.8,48.36,,,,,,,,24.0,16.800833333333333,84.54875,0.33684027777777775,72.90270833333334
2011-10-05,20.35,14.6,97.3,66.97,,,,,,,,24.0,19.652083333333334,85.70791666666666,0.36376157407407406,153.31541666666666
2011-10-06,24.67,15.44,99.6,61.23,,,,,,,,24.0,21.8125,82.48,0.32667824074074076,237.58341666666664
2011-10-07,28.07,18.63,97.8,54.07,,,,,,,,24.0,20.187083333333334,94.12916666666666,0.2423611111111111,58.963750000000005
2011-10-08,22.79,18.21,99.0,83.6,,,,,,,,24.0,21.66416666666667,90.84708333333333,0.4212384259259259,86.72233333333334
2011-10-09,24.79,18.82,100.0,74.33,,,,,,,,24.0,22.205,93.22458333333333,0.28821759259259255,107.27283333333334
2011-10-10,27.53,19.16,99.6,72.24,,,,,,,,24.0,22.68166666666667,85.60041666666666,0.285,198.89766666666665
2011-10-11,30.94,18.13,100.0,53.4,,,,,,,,24.0,20.97125,85.2975,0.3206018518518518,74.47195833333333
2011-10-12,23.62,18.62,97.1,67.52,,,,,,,,24.0,20.02,89.36708333333333,0.2764351851851852,81.68479166666667
2011-10-13,23.76,18.15,99.3,68.96,,,,,,,,24.0,19.186249999999998,98.89999999999999,0.24005787037037038,22.500416666666666
2011-10-14,20.34,18.18,100.0,95.4,,,,,,,,24.0,23.025833333333335,85.37666666666667,0.29608796296296297,219.7938333333333
2011-10-15,31.79,18.51,100.0,54.84,,,,,,,,24.0,19.361666666666668,97.14999999999999,0.3322685185185185,40.648208333333336
2011-10-16,20.76,17.99,99.6,91.2,,,,,,,,24.0,18.168333333333333,96.8625,0.2606597222222222,58.413875
2011-10-17,20.42,17.3,100.0,84.7,,,,,,,,24.0,19.607916666666664,81.65833333333333,0.2613888888888889,246.93133333333333
2011-10-18,25.89,14.94,100.0,45.13,,,,,,,,24.0,18.767916666666668,83.04125,0.2744907407407407,135.51475
2011-10-19,23.68,14.26,100.0,52.78,,,,,,,,24.0,17.262916666666666,93.59583333333335,0.30515046296296294,78.65304166666667
2011-10-20,19.68,16.02,98.9,78.32,,,,,,,,24.0,19.205833333333334,80.70166666666667,0.49086805555555557,238.39583333333334
2011-10-21,24.84,14.51,99.8,52.77,,,,,,,,24.0,19.254166666666666,81.67875,0.5849074074074074,226.72275
2011-10-22,24.24,15.6,98.6,51.14,,,,,,,,24.0,19.822916666666668,85.46833333333332,0.444837962962963,206.15966666666668
2011-10-23,25.52,14.13,100.0,58.4,,,,,,,,24.0,21.933333333333334,82.22208333333333,0.32599537037037035,252.06837499999997
2011-10-24,29.41,16.99,100.0,53.44,,,,,,,,24.0,22.25916666666667,84.17999999999999,0.48601851851851857,224.06904166666666
2011-10-25,28.3,18.96,98.0,59.04,,,,,,,,24.0,22.047916666666666,87.17625,0.3465972222222222,109.681
2011-10-26,27.27,18.59,99.2,60.9,,,,,,,,24.0,22.568749999999998,76.3125,0.5022106481481482,256.10245833333335
2011-10-27,32.28,17.09,99.7,31.9,,,,,,,,24.0,21.515833333333333,87.34125,0.33946759259259257,184.46604166666665
2011-10-28,27.94,18.14,99.2,58.79,,,,,,,,24.0,22.125,81.91583333333334,0.34664351851851855,293.357
2011-10-29,30.28,17.09,100.0,45.21,,,,,,,,24.0,19.875,94.83333333333333,0.2871296296296296,27.492916666666662
2011-10-30,21.19,18.16,99.6,81.2,,,,,,,,24.0,18.343333333333334,95.2,0.27314814814814814,35.178625000000004
2011-10-31,21.19,16.36,99.7,87.1,,,,,,,,24.0,18.480416666666667,75.83291666666666,0.3182291666666667,221.28016666666667
2011-11-01,24.65,15.02,98.9,46.79,,,,,,,,24.0,17.5425,75.98208333333334,0.3996180555555555,139.722125
2011-11-02,21.94,13.76,96.1,48.49,,,,,,,,24.0,17.1325,81.18625,0.31078703703703703,162.62633333333335
2011-11-03,22.5,12.02,99.5,51.57,,,,,,,,24.0,17.26875,82.93625,0.24927083333333333,111.58895833333334
2011-11-04,21.83,13.66,98.3,54.75,,,,,,,,24.0,18.520833333333332,77.39916666666666,0.48776620370370366,306.7085416666667
2011-11-05,24.99,11.28,99.9,44.8,,,,,,,,24.0,20.899166666666666,77.66875,0.47475694444444444,296.4265833333333
2011-11-06,27.84,14.37,99.2,47.55,,,,,,,,24.0,21.927083333333332,81.33083333333333,0.2966435185185185,217.51245833333334
2011-11-07,27.88,18.12,96.9,53.59,,,,,,,,24.0,21.847916666666666,82.03458333333333,0.32143518518518516,194.62137499999997
2011-11-08,28.21,17.23,99.2,49.87,,,,,,,,24.0,22.470416666666665,79.23875,0.47909722222222223,292.2860416666667
2011-11-09,28.34,17.76,99.1,48.53,,,,,,,,24.0,23.246666666666666,78.94333333333334,0.4007407407407408,305.9891666666667
2011-11-10,29.28,19.67,96.4,51.88,,,,,,,,24.0,23.954166666666666,82.43291666666666,0.36174768518518513,256.7144583333333
2011-11-11,31.09,20.9,97.7,55.4,,,,,,,,24.0,22.420416666666668,86.40625,0.3340509259259259,137.68891666666667
2011-11-12,28.56,18.68,99.4,61.35,,,,,,,,24.0,19.17125,91.71916666666665,0.290474537037037,46.143166666666666
2011-11-13,23.26,17.67,99.1,66.83,,,,,,,,24.0,18.0925,95.47500000000001,0.27412037037037035,50.39825
2011-11-14,20.42,17.23,99.0,82.3,,,,,,,,24.0,17.205833333333334,98.075,0.2210185185185185,46.00929166666666
2011-11-15,18.4,16.01,99.7,95.1,,,,,,,,24.0,16.9875,96.92083333333333,0.26152777777777775,59.57604166666667
2011-11-16,19.35,15.45,99.4,90.1,,,,,,,,24.0,18.828333333333333,82.50916666666667,0.30399305555555556,158.82679166666668
2011-11-17,23.9,15.37,99.0,56.45,,,,,,,,24.0,19.81375,79.85375,0.3103009259259259,310.0891666666667
2011-11-18,28.21,14.26,100.0,34.09,,,,,,,,24.0,19.2925,84.26458333333333,0.36420138888888887,191.61683333333335
2011-11-19,24.08,15.77,100.0,59.0,,,,,,,,24.0,19.796666666666667,79.12458333333333,0.2812847222222222,219.21416666666667
2011-11-20,26.62,14.89,98.9,46.47,,,,,,,,24.0,19.783333333333335,85.05458333333333,0.4973842592592592,174.84958333333336
2011-11-21,25.65,14.63,99.9,56.12,,,,,,,,24.0,21.443749999999998,87.1275,0.4268634259259259,136.19158333333334
2011-11-22,25.85,18.08,98.5,66.36,,,,,,,,24.0,22.64125,87.27333333333333,0.2991898148148148,187.80979166666665
2011-11-23,28.81,19.97,99.1,58.87,,,,,,,,24.0,22.933333333333334,77.63375,0.4163773148148148,303.745
2011-11-24,28.92,18.28,98.7,49.6,,,,,,,,24.0,22.171666666666667,80.43416666666667,0.3796759259259259,240.57666666666668
2011-11-25,27.99,17.57,97.2,58.3,,,,,,,,24.0,22.61791666666667,85.53333333333335,0.410787037037037,211.3585416666667
2011-11-26,29.22,18.94,98.7,63.87,,,,,,,,24.0,23.465416666666666,84.9775,0.34528935185185183,228.96833333333333
2011-11-27,30.88,19.9,98.3,55.41,,,,,,,,24.0,22.049166666666665,91.21749999999999,0.25969907407407405,98.60820833333334
2011-11-28,26.85,19.77,98.3,71.43,,,,,,,,24.0,22.23125,93.69041666666668,0.2802546296296296,159.62333333333333
2011-11-29,27.8,19.94,98.8,70.35,,,,,,,,24.0,22.388333333333335,92.14083333333333,0.22765046296296296,110.82975
2011-11-30,26.81,20.4,99.0,73.96,,,,,,,,24.0,24.577916666666667,85.295,0.3307291666666667,304.554125
2011-12-01,32.78,19.32,99.8,54.79,,,,,,,,24.0,21.245416666666667,83.61791666666666,0.39606481481481476,92.89608333333332
2011-12-02,24.13,18.63,99.2,67.71,,,,,,,,24.0,19.645416666666666,77.73958333333333,0.2780092592592593,105.88283333333334
2011-12-03,22.68,16.81,94.0,61.46,,,,,,,,24.0,19.8225,85.32791666666667,0.3903125,197.52879166666665
2011-12-04,25.18,15.64,99.0,60.17,,,,,,,,24.0,20.62125,84.9825,0.3529976851851852,159.65324999999999
2011-12-05,25.69,16.61,98.8,60.77,,,,,,,,24.0,21.375833333333333,90.29458333333334,0.3575231481481482,161.341875
2011-12-06,26.7,18.16,98.6,70.88,,,,,,,,24.0,21.746666666666666,92.25833333333333,0.30949074074074073,102.87416666666667
2011-12-07,24.54,19.38,98.8,79.61,,,,,,,,24.0,23.547916666666666,89.01291666666667,0.41643518518518513,172.35995833333334
2011-12-08,28.6,20.65,99.1,63.38,,,,,,,,24.0,23.349999999999998,90.64625000000001,0.32222222222222224,139.74420833333332
2011-12-09,30.54,20.56,99.5,58.9,,,,,,,,24.0,19.849999999999998,95.33749999999999,0.30733796296296295,45.95941666666667
2011-12-10,21.96,18.64,99.4,81.8,,,,,,,,24.0,21.85083333333333,86.1475,0.3269444444444444,190.39083333333335
2011-12-11,26.98,18.66,99.4,60.03,,,,,,,,24.0,22.55,84.2625,0.3574884259259259,187.52041666666665
2011-12-12,27.58,19.4,98.7,60.69,,,,,,,,24.0,23.887083333333333,82.89958333333333,0.36484953703703704,306.035375
2011-12-13,29.68,18.45,99.2,58.37,,,,,,,,24.0,22.465416666666666,91.45458333333333,0.3186689814814815,161.073
2011-12-14,28.44,18.01,98.9,69.52,,,,,,,,24.0,21.534166666666664,93.305,0.2775,132.34529166666667
2011-12-15,27.67,19.16,99.3,71.65,,,,,,,,24.0,24.08125,83.21041666666666,0.32534722222222223,276.6145833333333
2011-12-16,31.62,19.56,99.0,46.14,,,,,,,,24.0,23.954166666666666,77.76041666666667,0.32765046296296296,258.15425
2011-12-17,32.12,18.57,98.9,36.57,,,,,,,,24.0,24.889166666666668,73.58583333333333,0.31247685185185187,275.059875
2011-12-18,34.65,17.39,100.0,29.46,,,,,,,,24.0,25.872500000000002,70.37375,0.3198842592592593,288.4318333333334
2011-12-19,35.56,18.86,99.2,24.94,,,,,,,,24.0,25.356666666666666,79.16791666666667,0.33818287037037037,297.04354166666667
2011-12-20,33.4,19.31,99.1,33.19,,,,,,,,24.0,26.08666666666667,67.405,0.3134490740740741,329.0995
2011-12-21,37.69,17.52,99.8,19.9,,,,,,,,24.0,25.31458333333333,75.28541666666666,0.7490972222222222,269.6569583333333
2011-12-22,34.83,21.62,95.8,40.08,,,,,,,,24.0,26.245833333333334,81.33416666666666,1.054548611111111,273.88533333333334
2011-12-23,34.67,20.78,98.9,52.65,,,,,,,,24.0,27.01,74.06958333333334,1.3642824074074074,256.30625000000003
2011-12-24,38.88,20.69,98.6,35.39,,,,,,,,24.0,24.44333333333333,84.52708333333334,1.2138310185185184,165.49116666666666
2011-12-25,31.0,20.84,97.9,56.63,,,,,,,,24.0,19.940416666666668,96.45833333333333,0.9765856481481481,47.868249999999996
2011-12-26,21.27,17.87,98.6,90.1,,,,,,,,24.0,19.908333333333335,90.03083333333332,0.9568865740740741,76.95204166666666
2011-12-27,23.53,17.93,98.7,71.88,,,,,,,,24.0,21.995833333333334,85.49374999999999,0.9155324074074075,164.489125
2011-12-28,27.58,18.48,97.5,63.89,,,,,,,,24.0,20.314166666666665,95.39999999999999,1.2282291666666667,73.29345833333333
2011-12-29,21.39,17.89,99.2,85.1,,,,,,,,24.0,21.107083333333332,83.77291666666666,0.9513078703703703,159.67775
2011-12-30,26.35,17.89,98.2,55.41,,,,,,,,24.0,21.690833333333334,88.0625,1.235949074074074,130.03433333333334
2011-12-31,27.06,18.09,99.6,63.69,,,,,,,,24.0,20.811666666666667,97.94166666666666,0.7467939814814814,35.57995833333333
2012-01-01,22.83,19.76,99.5,93.2,,,,,,,,24.0,20.826666666666664,96.77499999999999,1.1638078703703705,88.48479166666668
2012-01-02,23.45,19.32,99.4,83.2,7.641,4.438888888888889,,40.13,,,,24.0,23.179166666666664,80.92333333333333,1.3557175925925924,305.8349166666667
2012-01-03,30.28,18.47,99.7,48.28,26.41,6.019444444444445,,0.0,,,,24.0,24.277083333333334,75.15666666666667,1.3031944444444445,339.37404166666664
2012-01-04,31.74,18.67,99.2,32.92,29.31,5.488888888888889,,0.0,,,,24.0,24.019583333333333,79.23041666666667,1.2456712962962964,277.1779166666667
2012-01-05,30.6,20.44,96.8,50.11,23.94,6.6305555555555555,,0.229,,,,24.0,22.614583333333332,87.56458333333335,0.9410069444444443,158.980625
2012-01-06,27.69,19.71,98.0,67.97,13.73,4.761111111111111,,4.572,,,,24.0,24.292916666666667,85.425,1.3093055555555555,264.936
2012-01-07,31.1,19.84,99.9,57.79,22.88,5.638888888888889,,0.686,,,,24.0,24.135,85.11125,1.2542129629629628,194.68525
2012-01-08,29.87,19.44,98.7,58.36,16.81,6.1305555555555555,,0.0,,,,24.0,23.120416666666667,94.94083333333333,0.9151504629629629,79.58945833333333
2012-01-09,27.14,21.51,99.2,77.56,6.873,4.9,,28.63,,,,24.0,23.24,91.15958333333333,1.2485648148148147,200.09854166666665
2012-01-10,27.33,20.94,99.9,66.5,17.28,7.588888888888889,,14.17,,,,24.0,22.6825,93.27125000000001,1.1241550925925925,131.30845833333333
2012-01-11,27.13,20.48,99.4,69.79,11.34,6.4111111111111105,,28.17,,,,24.0,23.214166666666667,92.72625,1.1585069444444445,169.01554166666668
2012-01-12,28.72,19.93,100.0,67.17,14.6,8.930555555555555,,23.04,,,,24.0,24.778333333333332,87.89666666666666,1.0209837962962964,203.132875
2012-01-13,31.38,20.58,100.0,59.62,17.54,4.8388888888888895,,0.229,,,,24.0,24.605416666666667,87.73333333333333,0.807650462962963,187.62245833333336
2012-01-14,31.61,19.92,99.9,53.76,16.2,4.519444444444444,,3.886,,,,24.0,23.773749999999996,94.75958333333334,0.791423611111111,100.11404166666667
2012-01-15,29.04,21.98,99.8,72.28,8.65,5.0,,18.52,,,,24.0,23.317083333333333,93.7625,1.0779166666666666,93.86612500000001
2012-01-16,27.12,21.71,99.1,75.54,8.11,5.838888888888889,,3.429,,,,24.0,23.327916666666667,93.12083333333334,0.7759490740740741,128.65141666666668
2012-01-17,28.57,20.92,99.3,71.79,11.11,4.438888888888889,,6.858,,,,24.0,23.719583333333333,89.72625,1.2362731481481481,209.10279166666666
2012-01-18,28.76,21.24,99.6,64.38,18.06,6.338888888888889,,32.74,,,,24.0,22.145833333333332,94.8975,0.964537037037037,107.80645833333334
2012-01-19,27.46,20.48,99.8,68.79,9.31,8.011111111111111,,59.36,,,,24.0,23.48125,85.7475,1.211261574074074,233.85054166666666
2012-01-20,29.86,18.7,100.0,57.82,20.19,4.938888888888889,,0.0,,,,24.0,25.612916666666667,84.17916666666666,1.0993171296296296,308.038125
2012-01-21,33.72,19.74,100.0,50.91,26.6,6.588888888888889,,0.0,,,,24.0,24.365,90.39291666666666,1.0372569444444444,206.745
2012-01-22,32.88,21.16,100.0,57.87,17.85,8.71111111111111,,21.11,,,,24.0,24.71291666666667,86.27458333333334,0.9207060185185184,246.18808333333334
2012-01-23,32.74,20.57,100.0,54.27,21.26,5.45,,1.143,,,,24.0,24.916666666666668,89.79458333333334,0.9029976851851852,162.38170833333334
2012-01-24,31.78,21.87,99.5,62.3,14.02,5.188888888888889,,0.457,,,,24.0,26.24625,84.63125000000001,1.0193171296296295,289.87283333333335
2012-01-25,33.84,20.87,100.0,54.26,25.03,5.519444444444445,,0.0,,,,24.0,24.24208333333333,93.65791666666667,1.1940625,88.07662499999999
2012-01-26,30.43,19.79,99.2,71.9,7.606,8.219444444444445,,46.71,,,,24.0,20.50875,93.47500000000001,1.2945833333333334,84.34216666666667
2012-01-27,22.95,18.26,99.0,80.2,7.283,5.019444444444445,,8.0,,,,24.0,19.850416666666668,91.79708333333333,1.1949884259259258,109.96483333333333
