date,code,station,temp,umid,ws,wd,prec
2020-11-25 10:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,3.59856951274028,70.0,
2020-11-25 11:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,4.11265087170317,60.0,
2020-11-25 12:00:00,aeroporto,Aeroporto SBJV,29.0,62.03,4.62673223066607,60.0,
2020-11-25 13:00:00,aeroporto,Aeroporto SBJV,29.0,62.03,5.14081358962897,60.0,
2020-11-25 14:00:00,aeroporto,Aeroporto SBJV,28.0,69.9,5.14081358962897,60.0,
2020-11-25 15:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,4.62673223066607,60.0,
2020-11-25 16:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,5.14081358962897,60.0,
2020-11-25 17:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,5.14081358962897,60.0,
2020-11-25 18:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,4.11265087170317,60.0,
2020-11-25 19:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,3.59856951274028,70.0,
2020-11-25 20:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 21:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,2.05632543585159,30.0,
2020-11-25 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 23:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,2.57040679481448,40.0,
2020-11-26 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 06:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,290.0,
2020-11-26 07:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,0.0,0.0,
2020-11-26 08:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,0.0,0.0,
2020-11-26 09:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,1.02816271792579,110.0,
2020-11-26 10:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,1.54224407688869,130.0,
2020-11-26 11:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,3.08448815377738,110.0,
2020-11-26 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 13:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,4.11265087170317,120.0,
2020-11-26 14:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,4.62673223066607,120.0,
2020-11-26 15:00:00,aeroporto,Aeroporto SBJV,31.0,70.45,5.65489494859186,130.0,
2020-11-26 16:00:00,aeroporto,Aeroporto SBJV,31.0,70.45,4.62673223066607,140.0,
2020-11-26 17:00:00,aeroporto,Aeroporto SBJV,29.0,79.04,3.59856951274028,140.0,
2020-11-26 18:00:00,aeroporto,Aeroporto SBJV,27.0,83.66,2.57040679481448,200.0,
2020-11-26 19:00:00,aeroporto,Aeroporto SBJV,26.0,88.75,2.05632543585159,240.0,
2020-11-26 20:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,2.57040679481448,310.0,
2020-11-26 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-26 22:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,1.54224407688869,150.0,
2020-11-26 23:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,2.05632543585159,150.0,
2020-11-27 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 06:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,0.514081358962897,300.0,
2020-11-27 07:00:00,aeroporto,Aeroporto SBJV,24.0,94.14,1.54224407688869,360.0,
2020-11-27 08:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,0.514081358962897,160.0,
2020-11-27 09:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,2.57040679481448,160.0,
2020-11-27 10:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.08448815377738,140.0,
2020-11-27 11:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,1.02816271792579,180.0,
2020-11-27 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 13:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,3.08448815377738,160.0,
2020-11-27 14:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,3.08448815377738,160.0,
2020-11-27 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 16:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,2.57040679481448,160.0,
2020-11-27 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-27 18:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.05632543585159,180.0,
2020-11-27 19:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.57040679481448,170.0,
2020-11-27 20:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.57040679481448,180.0,
2020-11-27 21:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,2.57040679481448,190.0,
2020-11-27 22:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,2.57040679481448,160.0,
2020-11-27 23:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.514081358962897,140.0,
2020-11-28 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 06:00:00,aeroporto,Aeroporto SBJV,22.0,100.0,1.02816271792579,290.0,
2020-11-28 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 08:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,1.54224407688869,330.0,
2020-11-28 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 10:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,2.57040679481448,60.0,
2020-11-28 11:00:00,aeroporto,Aeroporto SBJV,29.0,58.32,3.59856951274028,80.0,
2020-11-28 12:00:00,aeroporto,Aeroporto SBJV,30.0,58.55,3.08448815377738,70.0,
2020-11-28 13:00:00,aeroporto,Aeroporto SBJV,30.0,66.15,5.14081358962897,130.0,
2020-11-28 14:00:00,aeroporto,Aeroporto SBJV,30.0,62.25,4.62673223066607,90.0,
2020-11-28 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 16:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,5.14081358962897,80.0,
2020-11-28 17:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,4.11265087170317,50.0,
2020-11-28 18:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,3.59856951274028,130.0,
2020-11-28 19:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,1.54224407688869,90.0,
2020-11-28 20:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-28 21:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,2.05632543585159,360.0,
2020-11-28 22:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,120.0,
2020-11-28 23:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.02816271792579,260.0,
2020-11-29 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 06:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,270.0,
2020-11-29 07:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.02816271792579,320.0,
2020-11-29 08:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,0.0,0.0,
2020-11-29 09:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.08448815377738,220.0,
2020-11-29 10:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,2.05632543585159,70.0,
2020-11-29 11:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,4.11265087170317,90.0,
2020-11-29 12:00:00,aeroporto,Aeroporto SBJV,30.0,58.55,2.05632543585159,60.0,
2020-11-29 13:00:00,aeroporto,Aeroporto SBJV,30.0,66.15,4.62673223066607,130.0,
2020-11-29 14:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,3.08448815377738,130.0,
2020-11-29 15:00:00,aeroporto,Aeroporto SBJV,32.0,59.01,2.05632543585159,130.0,
2020-11-29 16:00:00,aeroporto,Aeroporto SBJV,32.0,59.01,2.57040679481448,10.0,
2020-11-29 17:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,3.08448815377738,110.0,
2020-11-29 18:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,1.54224407688869,350.0,
2020-11-29 19:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-29 20:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,2.05632543585159,340.0,
2020-11-29 21:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,0.0,0.0,
2020-11-29 22:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.0,0.0,
2020-11-29 23:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,310.0,
2020-11-30 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,2.05632543585159,160.0,
2020-11-30 07:00:00,aeroporto,Aeroporto SBJV,24.0,78.34,1.54224407688869,140.0,
2020-11-30 08:00:00,aeroporto,Aeroporto SBJV,26.0,69.52,1.54224407688869,160.0,
2020-11-30 09:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,0.514081358962897,300.0,
2020-11-30 10:00:00,aeroporto,Aeroporto SBJV,29.0,58.32,2.05632543585159,20.0,
2020-11-30 11:00:00,aeroporto,Aeroporto SBJV,31.0,62.47,1.02816271792579,160.0,
2020-11-30 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-30 13:00:00,aeroporto,Aeroporto SBJV,31.0,58.78,3.08448815377738,130.0,
2020-11-30 14:00:00,aeroporto,Aeroporto SBJV,31.0,58.78,5.14081358962897,120.0,
2020-11-30 15:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,3.59856951274028,120.0,
2020-11-30 16:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,3.59856951274028,130.0,
2020-11-30 17:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,3.59856951274028,140.0,
2020-11-30 18:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,5.65489494859186,140.0,
2020-11-30 19:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.59856951274028,160.0,
2020-11-30 20:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,4.11265087170317,140.0,
2020-11-30 21:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,4.11265087170317,140.0,
2020-11-30 22:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,3.59856951274028,160.0,
2020-11-30 23:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,3.59856951274028,170.0,
2020-12-01 00:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.57040679481448,240.0,
2020-12-01 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 06:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.05632543585159,320.0,
2020-12-01 07:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.57040679481448,320.0,
2020-12-01 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 09:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,1.54224407688869,10.0,
2020-12-01 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 11:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 14:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,1.54224407688869,160.0,
2020-12-01 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 16:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.54224407688869,290.0,
2020-12-01 17:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,2.05632543585159,310.0,
2020-12-01 18:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.54224407688869,10.0,
2020-12-01 19:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.05632543585159,20.0,
2020-12-01 20:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.02816271792579,280.0,
2020-12-01 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-01 22:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,340.0,
2020-12-01 23:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,330.0,
2020-12-02 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 06:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,0.0,0.0,
2020-12-02 07:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,320.0,
2020-12-02 08:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.02816271792579,210.0,
2020-12-02 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 10:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,1.02816271792579,210.0,
2020-12-02 11:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,3.08448815377738,120.0,
2020-12-02 12:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,2.57040679481448,120.0,
2020-12-02 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 14:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,3.08448815377738,80.0,
2020-12-02 15:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,3.59856951274028,130.0,
2020-12-02 16:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 17:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,3.08448815377738,60.0,
2020-12-02 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 19:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.08448815377738,40.0,
2020-12-02 20:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.59856951274028,50.0,
2020-12-02 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-02 22:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.59856951274028,50.0,
2020-12-02 23:00:00,aeroporto,Aeroporto SBJV,25.0,88.67,3.59856951274028,30.0,
2020-12-03 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 06:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.05632543585159,100.0,
2020-12-03 07:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.54224407688869,330.0,
2020-12-03 08:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.54224407688869,350.0,
2020-12-03 09:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,5.65489494859186,220.0,
2020-12-03 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 11:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.08448815377738,30.0,
2020-12-03 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-03 13:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,4.11265087170317,120.0,
2020-12-03 14:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,2.57040679481448,180.0,
2020-12-03 15:00:00,aeroporto,Aeroporto SBJV,28.0,78.9,1.54224407688869,140.0,
2020-12-03 16:00:00,aeroporto,Aeroporto SBJV,29.0,58.32,2.05632543585159,270.0,
2020-12-03 17:00:00,aeroporto,Aeroporto SBJV,29.0,58.32,3.59856951274028,280.0,
2020-12-03 18:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,2.57040679481448,360.0,
2020-12-03 19:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,2.57040679481448,360.0,
2020-12-03 20:00:00,aeroporto,Aeroporto SBJV,26.0,65.33,2.57040679481448,280.0,
2020-12-03 21:00:00,aeroporto,Aeroporto SBJV,23.0,83.21,1.54224407688869,90.0,
2020-12-03 22:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,1.02816271792579,360.0,
2020-12-03 23:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 00:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,3.08448815377738,150.0,
2020-12-04 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 06:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,340.0,
2020-12-04 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 08:00:00,aeroporto,Aeroporto SBJV,25.0,73.78,2.05632543585159,360.0,
2020-12-04 09:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,2.05632543585159,80.0,
2020-12-04 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 11:00:00,aeroporto,Aeroporto SBJV,29.0,54.8,4.11265087170317,110.0,
2020-12-04 12:00:00,aeroporto,Aeroporto SBJV,29.0,51.47,4.62673223066607,120.0,
2020-12-04 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 14:00:00,aeroporto,Aeroporto SBJV,29.0,54.8,3.08448815377738,50.0,
2020-12-04 15:00:00,aeroporto,Aeroporto SBJV,29.0,51.47,6.16897630755476,120.0,
2020-12-04 16:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,4.62673223066607,100.0,
2020-12-04 17:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,3.08448815377738,110.0,
2020-12-04 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-04 19:00:00,aeroporto,Aeroporto SBJV,25.0,73.78,2.57040679481448,80.0,
2020-12-04 20:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,90.0,
2020-12-04 21:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,60.0,
2020-12-04 22:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,1.54224407688869,50.0,
2020-12-04 23:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.54224407688869,130.0,
2020-12-05 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 06:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,1.02816271792579,270.0,
2020-12-05 07:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,2.05632543585159,250.0,
2020-12-05 08:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,3.08448815377738,280.0,
2020-12-05 09:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,0.514081358962897,260.0,
2020-12-05 10:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,4.62673223066607,330.0,
2020-12-05 11:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,2.05632543585159,330.0,
2020-12-05 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 13:00:00,aeroporto,Aeroporto SBJV,21.0,82.98,0.514081358962897,250.0,
2020-12-05 14:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,1.54224407688869,210.0,
2020-12-05 15:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,1.54224407688869,190.0,
2020-12-05 16:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,2.05632543585159,180.0,
2020-12-05 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 18:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,3.59856951274028,150.0,
2020-12-05 19:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,4.62673223066607,120.0,
2020-12-05 20:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,2.05632543585159,130.0,
2020-12-05 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-05 22:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,1.02816271792579,310.0,
2020-12-05 23:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,1.54224407688869,310.0,
2020-12-06 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 06:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,1.02816271792579,230.0,
2020-12-06 07:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,1.54224407688869,280.0,
2020-12-06 08:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,1.02816271792579,190.0,
2020-12-06 09:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 10:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,1.54224407688869,140.0,
2020-12-06 11:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 12:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,1.54224407688869,200.0,
2020-12-06 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 14:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,6.68305766651766,130.0,
2020-12-06 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 16:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,4.62673223066607,120.0,
2020-12-06 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 18:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,5.14081358962897,120.0,
2020-12-06 19:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,4.62673223066607,110.0,
2020-12-06 20:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,4.11265087170317,110.0,
2020-12-06 21:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-06 22:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,2.57040679481448,140.0,
2020-12-06 23:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,2.05632543585159,140.0,
2020-12-07 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 06:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,4.11265087170317,110.0,
2020-12-07 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 08:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,1.02816271792579,130.0,
2020-12-07 09:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.02816271792579,110.0,
2020-12-07 10:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,130.0,
2020-12-07 11:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,1.02816271792579,170.0,
2020-12-07 12:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,2.05632543585159,130.0,
2020-12-07 13:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.514081358962897,140.0,
2020-12-07 14:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.54224407688869,120.0,
2020-12-07 15:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.05632543585159,80.0,
2020-12-07 16:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.514081358962897,60.0,
2020-12-07 17:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-07 18:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.02816271792579,330.0,
2020-12-07 19:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,340.0,
2020-12-07 20:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,350.0,
2020-12-07 21:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,300.0,
2020-12-07 22:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.54224407688869,310.0,
2020-12-07 23:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,280.0,
2020-12-08 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 06:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-12-08 07:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,340.0,
2020-12-08 08:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,0.514081358962897,60.0,
2020-12-08 09:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,1.02816271792579,170.0,
